190,No,3,0.00,60.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,30,70,2018-03-26 16:07:24.936,2018-03-26 16:07:24.936,21,1,1,8,264,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
191,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,20,70,2018-03-26 16:20:04.272,2018-03-26 16:20:04.272,21,1,3,8,264,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
192,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,40,80,2018-03-26 16:37:26.668,2018-03-26 16:37:26.668,21,1,1,8,93,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
193,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,20,70,2018-03-26 16:53:18.464,2018-03-26 16:53:18.464,21,1,3,8,93,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
194,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,30,70,2018-03-26 17:03:14.875,2018-03-26 17:03:14.875,21,1,3,8,93,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
195,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,20,70,2018-03-26 17:09:31.884,2018-03-26 17:09:31.884,21,1,3,8,93,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,FRENCHIE MINI COUTURE_2000B
196,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,40,80,2018-03-26 17:16:56.636,2018-03-26 17:16:56.636,21,1,3,8,93,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
197,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,40,80,2018-03-26 17:22:49.327,2018-03-26 17:22:49.327,21,1,3,8,93,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
198,No,3,00.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,30,80,2018-03-26 17:29:40.306,2018-03-26 17:29:40.306,21,1,3,8,93,2,2,\N,1,21,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,\N,\N
199,Yes,5,2.21,-1.00,A&I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,50,90,2018-03-26 17:33:27.451,2018-03-26 17:33:27.451,1,1,1,31,209,2,2,\N,2,14,3,\N,\N,\N,\N,\N,6,\N,\N,\N,\N,Anais & I_2001110
200,Yes,2,4.00,40.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,70,110,2018-03-26 18:52:07.840,2018-03-26 18:52:07.840,25,1,2,33,225,2,11,\N,10,17,\N,\N,\N,\N,\N,\N,\N,\N,1,3,\N,NINA & NELLIE_G4-005
201,No,3,0.00,40.00,Proof of concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,30,70,2018-03-26 18:56:45.752,2018-03-26 18:56:45.752,21,1,1,8,93,2,2,\N,1,2,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,4,\N
202,N/A,1,4.00,30.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,70,110,2018-03-26 19:08:25.204,2018-03-26 19:08:25.204,26,1,2,6,265,2,2,\N,10,1,\N,\N,4,\N,\N,\N,\N,\N,\N,\N,2,MAELI ROSE_4E05
204,N/A,2,2.21,46.00,Anais and I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,70,110,2018-03-26 19:21:27.755,2018-03-26 19:21:27.755,1,1,2,34,218,2,2,\N,2,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6,ANAIS & I_T10005
205,N/A,3,2.21,62.00,Anais and I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,110,2018-03-27 20:22:28.799,2018-03-27 20:22:28.799,1,1,1,9,259,2,2,\N,2,5,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,2,Anais & I_1039111
206,N/A,4,2.21,99.00,Anais & I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,0,60,2018-03-27 21:34:48.034,2018-03-27 21:34:48.034,1,1,2,35,266,10,5,\N,2,6,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,4,Anais & I_6002210 CHACV
207,N/A,4,2.21,119.00,Anais & I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,0,60,2018-03-27 22:02:39.118,2018-03-27 22:02:39.118,1,1,1,8,267,10,2,\N,2,6,\N,\N,9,\N,\N,\N,\N,\N,\N,\N,4,Anais & I_6012110
208,N/A,3,6.00,30.00,Private Label,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Yes,\N,\N,4,30,110,2018-03-28 14:39:36.038,2018-03-28 14:39:36.038,27,6,3,8,268,2,2,\N,3,9,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,2,WHAT'S IN YOUR SHIRT?_0004
209,N/A,3,6.00,30.00,Private Label,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Yes,\N,\N,4,30,110,2018-03-28 15:19:03.225,2018-03-30 01:52:20.443,27,6,3,8,223,2,2,\N,3,9,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,2,WHAT'S IN YOUR SHIRT?_0001
210,No,3,4.00,82.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,3,70,110,2018-03-28 16:31:26.739,2018-03-28 16:31:26.739,28,6,2,8,159,10,10,\N,10,24,\N,13,\N,\N,\N,\N,\N,\N,\N,\N,1,FIVELOAVES TWOFISH_5L2F
211,No,3,2.21,62.00,Anais and I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,60,110,2018-03-28 17:30:28.817,2018-03-28 17:30:28.817,1,1,1,9,259,2,2,\N,2,8,\N,\N,4,\N,\N,\N,\N,\N,\N,\N,1,Anais & I_1036111
212,No,5,00.00,48.00,luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,110,2018-03-28 17:48:31.706,2018-03-28 17:48:31.706,2,3,2,6,158,2,2,\N,5,2,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,1,ELAND_8410652
213,Yes,4,4.00,40.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,5,60,110,2018-03-28 17:57:07.770,2018-03-28 17:57:07.770,25,1,2,33,233,10,11,\N,10,8,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,1,NINA & NELLIE_G4-001
214,N/A,3,2.21,30.00,A&I close out,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,70,110,2018-03-28 18:15:15.696,2018-03-28 18:15:15.696,1,6,2,8,269,2,2,\N,2,8,\N,\N,4,\N,\N,\N,\N,\N,\N,\N,1,Anais & I_PJ10001
215,No,5,2.21,120.00,Anais and I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,4,0,70,2018-03-28 18:21:22.515,2018-03-28 18:54:36.884,1,1,2,36,222,\N,\N,1,2,23,\N,14,\N,\N,\N,\N,\N,\N,\N,\N,1,ANAIS & I_3008210
216,No,3,4.00,78.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,0,70,2018-03-28 18:32:40.886,2018-03-28 18:34:45.694,17,19,3,8,253,2,12,\N,10,6,\N,\N,2,\N,\N,\N,\N,\N,\N,\N,4,\N
217,No,5,00.00,79.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,60,110,2018-03-28 18:52:58.720,2018-03-28 18:52:58.720,13,9,2,8,261,3,3,\N,5,1,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,1,RACHEL RILEY_36658
218,N/A,3,4.00,26.5,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,4,60,110,2018-03-28 18:54:58.030,2018-03-28 18:54:58.030,26,1,2,37,270,2,8,\N,10,23,\N,9,\N,\N,\N,\N,\N,\N,\N,\N,5,MAELI ROSE_P6E07
219,No,4,4.00,64.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,5,70,110,2018-03-28 19:09:13.844,2018-03-28 19:09:13.844,29,1,2,38,233,2,2,\N,10,17,\N,\N,\N,\N,\N,\N,\N,\N,1,6,\N,\N
220,N/A,3,2.21,97.00,A&I close out,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,100,2018-03-28 19:20:47.769,2018-03-28 19:20:47.769,1,6,3,8,157,10,12,\N,2,6,\N,\N,2,\N,\N,\N,\N,\N,\N,\N,4,Anais & I_6044511
221,Yes,4,00.00,179.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,4,70,110,2018-03-28 19:30:57.852,2018-03-28 19:30:57.852,13,1,2,8,136,3,3,\N,5,23,\N,10,\N,\N,\N,\N,\N,\N,\N,\N,1,RACHEL RILEY_6680
222,N/A,3,6.00,38.00,Private label,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,60,110,2018-03-28 19:43:12.634,2018-03-30 01:55:10.447,27,6,3,39,275,2,2,\N,3,9,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,2,WHAT'S IN YOUR SHIRT?_0003
223,No,5,2.21,99.00,Anais & I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,4,60,110,2018-03-28 19:43:28.534,2018-03-28 19:43:28.534,1,1,2,14,237,2,2,\N,2,24,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,2,Anais & I_3029211
224,N/A,3,00.00,25.00,luxury closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,60,110,2018-03-28 20:33:49.310,2018-03-28 20:33:49.310,18,4,3,8,136,2,2,\N,5,9,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,2,\N
225,N/A,3,2.21,72.00,A&I close out,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,110,2018-03-28 20:51:23.462,2018-03-28 20:51:23.462,1,1,1,8,227,2,11,\N,2,1,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,4,\N
226,N/A,4,2.21,80.00,A&I close out,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,60,110,2018-03-28 21:07:26.532,2018-03-28 21:07:26.532,1,1,3,13,14,2,2,\N,2,12,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,1,Anais & I_v10001
228,No,2,4.00,58.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,2,70,110,2018-03-29 16:30:59.822,2018-03-29 16:30:59.822,31,6,2,8,271,2,12,\N,10,25,\N,12,\N,\N,\N,\N,\N,\N,\N,\N,1,\N
229,No,3,00.00,125.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,Yes,\N,2,60,110,2018-03-29 16:50:34.197,2018-03-29 16:50:34.197,18,1,2,8,44,2,3,\N,5,24,\N,21,\N,\N,\N,\N,\N,\N,\N,\N,1,CZ_S1483F1
230,No,2,2.21,84.00,Anais & I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,3,30,90,2018-03-29 17:04:49.682,2018-03-29 17:04:49.682,1,1,2,40,272,\N,\N,1,2,24,\N,21,\N,\N,\N,\N,\N,\N,\N,\N,1,\N
231,No,2,4.00,42.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,4,70,110,2018-03-29 17:18:40.860,2018-03-29 17:18:40.860,32,3,2,41,233,2,10,\N,10,24,\N,6,\N,\N,\N,\N,\N,\N,\N,\N,7,ONEILL_23816008
232,N/A,2,00.00,45.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,70,110,2018-03-29 18:02:50.603,2018-03-29 18:02:50.603,18,1,2,8,255,2,3,\N,5,8,\N,\N,13,\N,\N,\N,\N,\N,\N,\N,1,\N
233,Yes,2,2.21,64.00,Anais & I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,70,110,2018-03-29 18:47:19.749,2018-03-29 18:47:19.749,1,1,2,8,225,2,2,\N,2,17,\N,\N,\N,\N,\N,\N,\N,\N,1,3,\N,Anais & I_sk10000
234,No,2,2.21,48.00,Anais & I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,60,100,2018-03-29 18:56:13.287,2018-03-29 18:56:13.287,1,1,2,8,273,2,2,\N,2,1,\N,\N,4,\N,\N,\N,\N,\N,\N,\N,4,\N
235,No,3,00.00,78.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,30,90,2018-03-29 19:15:37.766,2018-03-29 19:15:37.766,13,1,1,8,157,3,3,\N,5,12,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,4,\N
236,Yes,4,5.00,94.00,Phisticate,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,40,80,2018-03-29 19:36:20.380,2018-03-29 19:36:20.380,8,20,3,42,274,2,10,\N,9,4,\N,\N,9,\N,\N,\N,\N,\N,\N,\N,4,DUOOUD_008017
237,Yes,4,00.00,57.00,Proof of Concept,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,30,80,2018-03-30 16:59:20.197,2018-03-30 16:59:20.197,15,1,2,25,223,10,10,\N,1,17,\N,\N,\N,\N,\N,\N,\N,\N,2,5,\N,MISS MEME_M4047
238,N/A,4,00.00,79.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,30,60,2018-03-30 17:03:19.595,2018-03-30 17:03:45.267,13,1,1,8,157,3,5,\N,5,2,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,4,RACHEL RILEY_1800001168
239,N/A,1,2.21,55.00,AnaisandI CloseOut,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,110,2018-03-30 17:31:15.369,2018-03-30 17:31:15.369,1,1,2,8,257,2,10,\N,2,1,\N,\N,15,\N,\N,\N,\N,\N,\N,\N,3,\N
240,N/A,4,6.00,30.00,Private Label,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Yes,\N,\N,5,40,110,2018-03-30 17:53:38.310,2018-03-30 17:53:38.310,27,6,3,39,276,2,2,\N,3,9,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,2,\N
241,N/A,3,6.00,32.00,private label,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,60,110,2018-03-30 18:12:44.239,2018-03-30 18:12:44.239,27,6,3,39,222,2,2,\N,3,9,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,2,WHAT'S IN YOUR SHIRT?_0001
242,N/A,3,4.00,70.00,Bunny's Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,5,50,110,2018-03-30 18:13:23.474,2018-03-30 18:19:18.579,30,1,2,43,260,10,12,\N,10,25,\N,5,\N,\N,\N,\N,\N,\N,\N,\N,6,\N
243,N/A,2,2.21,68.00,A&I close out,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,60,110,2018-03-30 18:25:23.671,2018-03-30 18:25:23.671,1,1,1,8,256,2,11,\N,2,1,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,2,\N
244,N/A,3,19000.00,82.00,Luxaby CloseOut,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,1,20,90,2018-03-30 18:32:52.052,2018-03-30 18:32:52.052,3,9,1,44,250,1,12,\N,5,12,\N,\N,2,\N,\N,\N,\N,\N,\N,\N,1,DARCY BROWN_c18b
245,N/A,3,00.00,49.00,luxaby closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,110,2018-03-30 18:36:57.353,2018-03-30 18:36:57.353,2,1,1,8,157,2,2,\N,5,1,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,4,ELAND_3420514
246,N/A,5,19000.00,86.00,Luxaby CloseOut,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,10,110,2018-03-30 18:43:46.426,2018-03-30 18:46:12.793,11,4,3,45,277,3,12,\N,5,6,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,4,FLORENCE EISMAN_11875
247,No,3,00.00,35.00,Luxaby CloseOut,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,No,\N,4,60,110,2018-03-30 19:02:35.976,2018-03-30 19:02:35.976,4,12,2,8,223,3,11,\N,5,23,\N,14,\N,\N,\N,\N,\N,\N,\N,\N,1,\N
248,N/A,3,5.00,27.95,ECOMMERCE PURCHASE,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Yes,\N,\N,3,0,60,2018-03-30 19:06:19.449,2018-03-30 19:06:19.449,35,21,3,8,223,3,2,\N,2,6,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,4,BURT'S BEES KIDS_TD24655-CBR-7Y
249,N/A,3,4.00,30.00,Bunnys Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,50,100,2018-03-30 19:31:56.543,2018-03-30 19:31:56.543,26,1,2,8,278,2,12,\N,10,12,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,1,MAELI ROSE_4A04
250,N/A,3,5.00,13.00,ECOMMERCE PURCHASE,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Yes,\N,\N,3,50,110,2018-03-30 19:35:06.737,2018-03-30 19:35:06.737,35,3,1,8,279,3,2,\N,2,7,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,4,BURT'S BEES KIDS_TD24649-CLH-7Y
251,N/A,3,00.00,80.00,luxaby closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,110,2018-03-30 20:01:09.431,2018-03-30 20:01:09.431,6,1,2,8,230,2,2,\N,2,2,\N,\N,14,\N,\N,\N,\N,\N,\N,\N,4,\N
252,Yes,1,4.00,28.00,Bunnies Picnic,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,60,110,2018-04-03 16:27:48.065,2018-04-03 16:27:48.065,26,1,2,46,17,2,8,\N,10,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,MAELI ROSE_4G09
253,Yes,3,00.00,68.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,1,70,110,2018-04-03 16:37:10.248,2018-04-03 16:37:10.248,36,1,2,8,261,2,2,\N,5,15,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,MISS B_6667
254,Yes,4,2.21,86.00,Anais and I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,1,70,110,2018-04-03 16:48:12.952,2018-04-03 16:48:12.952,1,1,2,8,159,2,2,\N,2,19,\N,\N,\N,\N,\N,7,\N,\N,\N,\N,\N,Anais & I_ps10000
255,Yes,3,00.00,28.00,Luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,40,90,2018-04-03 17:20:19.448,2018-04-03 17:20:19.448,13,1,2,47,223,2,2,\N,5,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
256,Yes,3,10.00,48.00,Sample Sale Goodwill,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,4,40,80,2018-04-03 17:46:56.707,2018-04-03 17:46:56.707,37,19,2,25,280,2,2,\N,2,15,\N,\N,\N,\N,\N,\N,\N,7,\N,\N,\N,A GATAS_n776
257,No,4,00.00,49.50,luxaby,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,20,60,2018-04-03 18:21:28.504,2018-04-03 18:21:28.504,38,1,1,8,281,2,2,\N,5,14,3,\N,\N,\N,\N,\N,8,\N,\N,\N,\N,VINEYARD VINES_3P49301
258,No,4,2.21,65.00,A&I CLOSEOUT,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,50,90,2018-04-03 19:00:00.575,2018-04-03 19:00:00.575,1,1,3,8,230,2,2,\N,2,15,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,Anais & I_BP8001
259,N/A,2,6.00,38.00,Private Label,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Yes,\N,\N,4,60,110,2018-04-04 15:16:35.678,2018-04-04 15:16:35.678,27,6,3,39,282,2,2,\N,3,9,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,2,WHAT'S IN YOUR SHIRT?_0002
260,Yes,3,2.21,-1.00,A&I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,3,50,70,2018-04-04 15:33:25.502,2018-04-04 15:33:25.502,1,1,1,6,173,2,2,\N,2,14,3,\N,\N,\N,\N,\N,3,\N,\N,\N,\N,Anais & I_BP10003
261,N/A,3,2.21,99.00,A&I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,2,50,70,2018-04-04 15:54:00.276,2018-04-04 15:54:00.276,1,1,1,8,112,2,2,\N,2,1,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,4,Anais & I_BT10000
262,No,5,2.21,-1.00,A&I Closeout,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,No,\N,\N,1,60,100,2018-04-04 16:15:48.386,2018-04-04 16:15:48.386,1,1,1,12,230,2,2,\N,2,15,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,Anais & I_BP8000
